,date,open,high,low,close,volume,c_mar,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
363,2019-01-28,0.037649,0.037738,0.03434,0.035767,2460952.0,37560378.0,650793,145,151943680,1047887.44827586,0.77522856,60136493366.52112,77572597611.66846,5834264600013.22,7.94374372929936e-05,0.27287176868115104,2.888e-05,0.09920431660509657,24.94335531,85681.73536588147,42053315.62180279,1812.5,3.7789066199128403,6226032.681673739,1812.5,6226032.681673739,50.22490748,50.129017753477754,1,3435.0525140268896,-70.42816181249691,-10.150974905779119,17506717.32701504,314000,657183,348566.44253768,1197344034.7444673,1.35157599918396,4642.734533895267,0.01643675,56.461099409931485,888232.76987171,3051126209.1888843,0.03503376586207293,0.029001663997838795,0.03855520260725833
364,2019-01-27,0.040057,0.040555,0.037661,0.037661,2316775.0,39549365.0,487233,137,118567329,865454.95620438,0.79718191,61925598671.30048,77680637317.54422,5883988430955.41,5.76940920879088e-05,0.20409943542378692,1.515e-05,0.053594854078974206,15.57255856,55089.7032118469,40071767.2418568,1712.5,3.5707849095834603,6058164.198695929,1712.5,6058164.198695929,107.52321868,51.52917715326733,1,3537.6141306253603,-68.75166992995287,-8.849159943004631,17504904.82701504,269916,527715,162801.16091418,575927687.3322163,0.7678104113954879,2716.2169609939488,0.01342886,47.50612489418966,405185.07124957,1433388433.5709221,0.034995971296798815,0.028676590873180332,0.038427809850823835
365,2019-01-26,0.039029,0.04196,0.039029,0.040187,3605168.0,42202477.0,585285,150,147614560,984097.066666667,0.8011809,62259553751.56424,77709732812.96083,5883988430955.41,6.80850519439527e-05,0.242181247396798,2.004e-05,0.07128307990169497,19.84461392,70588.0838162499,43874197.7100622,1875.0,3.91000102846217,6669449.8411016995,1875.0,6669449.8411016995,95.85132125,51.37948871430812,1,3557.03991525424,-67.76745672509713,-0.7926630457855055,17503192.32701504,291468,608410,182607.73142075,649542989.4976338,0.818057244945645,2909.8622732345743,0.015320685,54.496288074036904,497714.20839738,1770389305.6586473,0.03520887734402007,0.032365339023132364,0.041017603146388776
366,2019-01-25,0.03939,0.039575,0.038424,0.039319,1867433.0,41290473.0,629078,138,140598234,1018827.7826087,0.80172488,62328325177.423164,77742785221.45769,5883988430955.41,8.26399084902215e-05,0.29430967925255713,2.724e-05,0.09701118756427811,24.88866124,88637.24610049262,40364261.8932572,1725.0,3.59758633156209,6143329.608971356,1725.0,6143329.608971356,61.5721512,51.340843060530034,1,3561.3504979544105,-68.00357833401584,-6.468726732568857,17501317.32701504,301170,647713,284240.79693092,1012281103.68889,1.0290982046727801,3664.9794036553935,0.01446787,51.525156028839675,666560.28544322,2373854804.4798446,0.03520840576709957,0.0341622879288327,0.04111050191771615
367,2019-01-24,0.038118,0.039501,0.037827,0.039137,1874377.0,41099258.0,619376,162,145691587,899330.7839506171,0.80256605,62431351929.49939,77789674747.57193,5883988430955.4,7.47879023604798e-05,0.26681249283323033,2.464e-05,0.08790539132549377,22.80567337,81361.26793957963,47384133.5268671,2025.0,4.223669821490491,7224367.590670653,2025.0,7224367.590670653,59.418048,51.444611319818236,1,3567.5889336645205,-68.22000775592011,-5.1572708888129455,17499592.32701504,304938,617467,294516.44602945,1050713613.6368697,1.0478108600168299,3738.1584287695455,0.01463536,52.212948376196366,646988.62830201,2308189470.537038,0.035214778041733126,0.03426345910655865,0.041929487675523625
368,2019-01-23,0.039614,0.039864,0.03764,0.038355,2139736.0,40278295.0,685141,146,151032386,1034468.39726027,0.79874618,62149501274.10998,77808824375.12778,5883988430955.41,7.74784675919642e-05,0.27519529031262757,2.338e-05,0.08304327753865581,22.83135483,81094.54814932506,42704219.1044605,1825.0,3.80695777619052,6482206.223611928,1825.0,6482206.223611928,61.99197216,50.9916748711035,1,3551.8938211572204,-67.26181650853029,-12.08283256829712,17497567.32701583,294680,640715,282255.37465349,1002541121.2201474,1.07668156372637,3824.2585935535876,0.015,53.278407317358294,689846.02810294,2450259844.7686815,0.035211814598873015,0.036515009565266765,0.04220856895535402
369,2019-01-22,0.037968,0.040234,0.037631,0.039395,2573012.0,41370081.0,594573,130,136735044,1051808.03076923,0.80398567,62587665112.30322,77846741806.14017,5883988430955.41,7.0750047831904e-05,0.25309473685749695,1.932e-05,0.0691135973180479,20.7819068,74343.28872031064,38024304.6820539,1625.0,3.3901105132540397,5813126.06841759,1625.0,5813126.06841759,61.05743948,51.09650063002922,1,3577.30834979544,-66.68350982865731,-9.26678937106558,17495742.32701583,293737,590852,286545.62779331,1025062066.902384,1.1320948097660801,4049.852215736279,0.01609766,57.586293530168064,668900.48253991,2392863281.372219,0.035318699451973336,0.03688239858304922,0.04489069771322148
370,2019-01-21,0.038716,0.039135,0.037502,0.038121,1885303.0,40032190.0,604061,150,142903441,952689.606666667,0.79297133,61852610462.07104,78001068155.92543,5883988430955.41,6.35387596267586e-05,0.22464912490143088,1.348e-05,0.0476602033382466,20.19668429,71407.86943766846,43874197.7100622,1875.0,3.91202932509852,6629293.861959375,1875.0,6629293.861959375,64.31340666,50.28279596177433,1,3535.623393045,-69.0465649065987,-10.827958581722367,17494117.32701583,317864,624172,272013.53863464,961737430.4215828,0.986132828580167,3486.5942973776737,0.0145,51.2665391991525,615516.49988054,2176234535.782817,0.035375205022759544,0.03677557121324074,0.04484891969198576
371,2019-01-20,0.040202,0.041448,0.037598,0.038739,2113452.0,40681723.0,518578,157,127922633,814793.8407643309,0.79319975,61893041071.17983,78029577597.25789,5883988430955.4,4.88177533682371e-05,0.1727325266673509,1.026e-05,0.03630309879766225,14.55515962,51500.721023450686,45921660.2698651,1962.5,4.09502959431161,6943940.681326721,1962.5,6943940.681326721,102.98677859,50.041151812183244,1,3538.3137229690296,-72.28852125383563,-7.834454745161601,17492242.32701583,298153,557663,169849.39781743,600980455.1354386,0.8572433791928279,3033.1960125223277,0.01312641,46.44535663631791,478052.91457081,1691501187.9312384,0.03540168653632948,0.037359749794215705,0.045351267548176415
372,2019-01-19,0.039431,0.041391,0.039229,0.040427,1955026.0,42454456.0,519467,133,126013200,947467.669172932,0.82616434,64491943106.93512,78061881523.59224,5883988430955.41,6.25745988562385e-05,0.23073144107977164,1.26e-05,0.046460004710286384,17.39761572,64150.26256340892,38901788.6362552,1662.5,3.46942705320647,6130139.5103850085,1662.5,6130139.5103850085,98.03869091,51.68990985370912,1,3687.3019611338395,-67.76905951741806,-9.352514197569755,17490279.82701583,278030,549525,178401.80916622,657821340.808428,0.78437748410682,2892.236635416305,0.01296677,47.81239645057145,431035.0369538,1589356337.0771444,0.0359172804655097,0.0380666754326322,0.04566252631511939
373,2019-01-18,0.040865,0.041005,0.038649,0.039737,2287180.0,41729425.0,606378,138,140862775,1020744.74637681,0.80838072,63123882957.88896,78086824081.3934,5883988430955.41,6.70467702302779e-05,0.2420004050396079,2e-05,0.0721885347223846,20.18583816,72859.30394567983,40364261.8932572,1725.0,3.6001988506397002,6226261.119805672,1725.0,6226261.119805672,62.76727814,50.57365989404851,1,3609.4267361192296,-67.9049085483618,-2.387915812259205,17488617.32701583,301071,616148,278626.34554863,1005681381.0104204,0.97267607319756,3510.803024182738,0.01541977,55.656530102809214,599312.41714853,2163174261.744145,0.03603117615247363,0.04192136328800988,0.047392871238453434
374,2019-01-17,0.040521,0.041395,0.039189,0.040807,3476512.0,42853008.0,619396,127,141279195,1112434.60629921,0.81482992,63654546163.77878,78120040382.8508,5883988430955.41,7.9576891489672e-05,0.28967016083616837,2.972e-05,0.1081846377621857,24.00866647,87394.64620491532,37146820.7278527,1587.5,3.31355331275135,5778704.994867759,1587.5,5778704.994867759,63.45041946,50.87348228881309,1,3640.12913062536,-67.38121143697914,-0.5300752439962796,17486892.32704313,301704,627707,275599.31795409997,1003217105.6652002,1.05926367009148,3855.8565425131264,0.015170699999999999,55.22330700197815,664907.22056211,2420348142.731277,0.036030079071670496,0.04194381701942305,0.05086464803000169
375,2019-01-16,0.036896,0.041066,0.036507,0.040658,3414714.0,42696762.0,639811,133,145587523,1094643.03007519,0.80691139,63069259783.03343,78161320922.57224,5883988430955.41,8.21063005630143e-05,0.2961563239100924,2.901e-05,0.10463868056067203,24.64584824,88897.24374809241,38901788.6362552,1662.5,3.4704141906667996,5996615.1820791885,1662.5,5996615.1820791885,56.95511207,50.158760377152646,1,3606.98657568673,-68.44568348557014,3.0816025051499185,17485304.82707043,300170,630417,307001.49982176,1107350288.5727806,1.15493178741972,4165.823453056809,0.01746851,63.008681067249405,728088.63262978,2626205923.805724,0.03603482235017628,0.04271555062634172,0.05086835340515489
376,2019-01-15,0.038407,0.039541,0.036292,0.036984,2537097.0,38838072.0,621686,132,141666867,1073233.84090909,0.80090242,62614046151.3258,78179369756.56715,5883988430955.41,7.14611458837713e-05,0.2559233026323206,2.157e-05,0.07724849034407659,21.69496074,77696.0113694488,38609293.984854795,1650.0,3.4446483675005095,5909133.475555233,1650.0,5909133.475555233,40.79833054,49.4767653954903,1,3581.29301548802,-73.6508750367315,12.076006214138351,17483642.32709773,303591,611876,428538.18020561,1534720791.6402974,1.59493206977106,5711.919081648948,0.01641366,58.782125916595085,975900.65512324,3494986200.0030417,0.03604234922976565,0.04575264960385296,0.0508452764295121
377,2019-01-14,0.035778,0.038786,0.035297,0.038338,2138129.0,40259801.0,604549,149,143122826,960555.8791946309,0.82050798,64105507741.0617,78129048337.38498,5871520323071.41,6.12679893539875e-05,0.224666359092107,1.62e-05,0.05940451213869088,20.10803157,73735.04972131138,43489353.90096379,1862.5,3.8886443105526602,6829685.423352578,1862.5,6829685.423352578,63.72400736,50.627971926815405,1,3666.94519374635,-73.1969326207547,15.129040746954805,17481992.32712503,328198,637600,274339.18632214,1005986760.7402554,1.10127715052778,4038.322954110518,0.01558895,57.16382527805215,702174.31117651,2574834715.5408573,0.036032864018869584,0.0454591078463886,0.05079924707215965
378,2019-01-13,0.038653,0.03949,0.035275,0.035502,2901442.0,37281793.0,477843,137,116183814,848057.03649635,0.784834,61332009010.65437,78146472667.95898,5618595848853.26,5.1040041370899395e-05,0.17908266747548193,1.355e-05,0.04754247996507885,13.97802989,49044.295645505415,38264362.2983386,1712.5,3.5758458671689906,6008597.560162179,1712.5,6008597.560162179,104.35299762,48.15920135364528,1,3508.6701081239003,-75.34527005088208,9.682016881199836,17480129.82715233,273864,531588,167509.60898593,587735957.8724552,0.90943487430591,3190.9069587625613,0.0121639,42.67911232820831,483444.66596253,1696247848.3946726,0.03586337139653493,0.044867027360029225,0.050356423913144065
379,2019-01-12,0.039193,0.039625,0.03765,0.038846,2049907.0,40793972.0,521168,138,125924334,912495.173913043,0.80855945,63219821366.344376,78188216816.9336,5618595848853.26,6.0031834329969704e-05,0.21713647017335505,1.956e-05,0.07074895185187602,17.34751923,62746.36005893473,38543664.212925,1725.0,3.6022998433724998,6239363.085096427,1725.0,6239363.085096427,85.10109200000001,48.8708443319571,1,3617.02207831677,-73.76963011368144,10.939973217327456,17478417.32715233,288972,565546,205384.17212691,742879085.1198454,0.9729585839984191,3519.2126796101024,0.01345,48.648946953360564,550252.83534597,1990276654.1027756,0.0364445196180274,0.044621100194003775,0.05223408512624614
380,2019-01-11,0.038806,0.039896,0.03818,0.039137,2087975.0,41099400.0,623617,148,146198953,987830.763513513,0.80976244,63338354100.47837,78218439361.095,5618595848853.26,7.897074958365458e-05,0.2862027440363327,2.996e-05,0.10857987617611915,24.37337421,88333.04251388571,41336683.358789206,1850.0,3.86371738633237,6704698.629032725,1850.0,6704698.629032725,53.03548837,48.87321012038146,1,3624.16142109877,-72.51665450036616,5.876358285519338,17476692.32715233,308638,646270,329528.26236001,1194263615.6068616,1.19879959246719,4344.643234648518,0.013588155,49.24566713491037,774748.21262377,2807812583.2562933,0.036709464707392635,0.045621219424525766,0.052225683670491706
